timestamp,spot_open,spot_high,spot_low,spot_close,spot_volume,fut_open,fut_high,fut_low,fut_close,fut_volume,opt_open,opt_high,opt_low,opt_close,opt_volume,opt_strike,opt_type,opt_ltp,opt_iv,opt_oi
2025-11-11 14:45:00+05:30,25662.85,25673.05,25660.75,25667.35,0,26145.0,26147.6,26139.1,26139.2,975,25662.85,25673.05,25660.75,25667.35,0,25650.0,CE,0.0,15.0,100000
2025-11-11 14:50:00+05:30,25667.8,25693.2,25666.8,25681.6,0,26139.2,26154.2,26135.0,26152.0,1365,25667.8,25693.2,25666.8,25681.6,0,25700.0,CE,0.0,15.0,100000
2025-11-11 14:55:00+05:30,25680.8,25683.45,25670.75,25676.55,0,26152.0,26152.0,26142.0,26142.1,715,25680.8,25683.45,25670.75,25676.55,0,25700.0,CE,0.0,15.0,100000
2025-11-11 15:00:00+05:30,25677.95,25702.75,25677.95,25693.85,0,26142.1,26159.2,26142.1,26156.0,2470,25677.95,25702.75,25677.95,25693.85,0,25700.0,CE,0.0,15.0,100000
2025-11-11 15:05:00+05:30,25692.85,25700.65,25676.5,25681.35,0,26156.0,26159.2,26150.0,26150.0,715,25692.85,25700.65,25676.5,25681.35,0,25700.0,CE,0.0,15.0,100000
2025-11-11 15:10:00+05:30,25681.35,25697.1,25670.6,25694.9,0,26150.0,26150.0,26145.0,26145.4,780,25681.35,25697.1,25670.6,25694.9,0,25700.0,CE,0.0,15.0,100000
2025-11-11 15:15:00+05:30,25695.3,25700.85,25686.95,25700.85,0,26145.4,26160.0,26145.4,26151.0,1625,25695.3,25700.85,25686.95,25700.85,0,25700.0,CE,0.0,15.0,100000
2025-11-11 15:20:00+05:30,25699.3,25707.45,25694.6,25704.15,0,26151.0,26169.0,26151.0,26169.0,3120,25699.3,25707.45,25694.6,25704.15,0,25700.0,CE,0.0,15.0,100000
2025-11-11 15:25:00+05:30,25704.55,25715.8,25703.05,25705.55,0,26169.0,26187.0,26169.0,26187.0,5005,25704.55,25715.8,25703.05,25705.55,0,25700.0,CE,0.0,15.0,100000
2025-11-12 09:15:00+05:30,25834.3,25837.3,25804.45,25807.2,0,26282.7,26300.0,26260.0,26265.6,16965,25834.3,25837.3,25804.45,25807.2,0,25800.0,CE,0.0,15.0,100000
2025-11-12 09:20:00+05:30,25808.6,25850.2,25805.95,25839.55,0,26265.6,26306.0,26265.0,26304.9,12155,25808.6,25850.2,25805.95,25839.55,0,25850.0,CE,0.0,15.0,100000
2025-11-12 09:25:00+05:30,25839.4,25839.95,25791.1,25794.0,0,26304.9,26304.9,26253.0,26253.0,5330,25839.4,25839.95,25791.1,25794.0,0,25800.0,CE,0.0,15.0,100000
2025-11-12 09:30:00+05:30,25792.75,25804.7,25786.8,25788.05,0,26253.0,26269.0,26250.0,26255.0,2990,25792.75,25804.7,25786.8,25788.05,0,25800.0,CE,0.0,15.0,100000
2025-11-12 09:35:00+05:30,25788.85,25796.0,25781.15,25786.0,0,26255.0,26261.8,26245.7,26256.0,3510,25788.85,25796.0,25781.15,25786.0,0,25800.0,CE,0.0,15.0,100000
2025-11-12 09:40:00+05:30,25786.35,25851.2,25784.6,25844.75,0,26256.0,26279.9,26250.0,26271.8,2535,25786.35,25851.2,25784.6,25844.75,0,25850.0,CE,0.0,15.0,100000
2025-11-12 09:45:00+05:30,25845.0,25857.95,25843.7,25853.8,0,26271.8,26284.9,26270.0,26277.0,3900,25845.0,25857.95,25843.7,25853.8,0,25850.0,CE,0.0,15.0,100000
2025-11-12 09:50:00+05:30,25852.9,25860.75,25846.5,25854.6,0,26277.0,26288.9,26272.5,26280.1,2665,25852.9,25860.75,25846.5,25854.6,0,25850.0,CE,0.0,15.0,100000
2025-11-12 09:55:00+05:30,25853.35,25861.2,25848.7,25856.85,0,26284.1,26284.1,26278.1,26278.1,975,25853.35,25861.2,25848.7,25856.85,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:00:00+05:30,25859.4,25864.45,25844.3,25847.3,0,26278.1,26285.0,26270.0,26278.9,1365,25859.4,25864.45,25844.3,25847.3,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:05:00+05:30,25847.5,25858.05,25840.7,25845.25,0,26278.9,26285.0,26272.9,26272.9,1040,25847.5,25858.05,25840.7,25845.25,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:10:00+05:30,25845.35,25849.2,25836.2,25839.85,0,26272.9,26284.9,26270.1,26270.7,975,25845.35,25849.2,25836.2,25839.85,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:15:00+05:30,25839.75,25852.55,25835.95,25836.95,0,26270.7,26285.0,26270.0,26270.0,1040,25839.75,25852.55,25835.95,25836.95,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:20:00+05:30,25837.45,25843.75,25829.95,25835.15,0,26270.0,26270.0,26265.0,26270.0,975,25837.45,25843.75,25829.95,25835.15,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:25:00+05:30,25835.55,25841.35,25833.05,25840.3,0,26270.0,26278.9,26258.0,26270.9,1560,25835.55,25841.35,25833.05,25840.3,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:30:00+05:30,25840.2,25861.4,25835.45,25860.0,0,26270.9,26294.8,26264.0,26292.0,1495,25840.2,25861.4,25835.45,25860.0,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:35:00+05:30,25857.85,25869.5,25852.85,25867.2,0,26292.0,26300.4,26285.0,26299.7,5850,25857.85,25869.5,25852.85,25867.2,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:40:00+05:30,25867.6,25878.0,25866.8,25871.65,0,26299.7,26307.0,26296.6,26304.9,3835,25867.6,25878.0,25866.8,25871.65,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:45:00+05:30,25871.4,25876.1,25866.65,25874.8,0,26304.9,26313.3,26303.8,26305.8,3055,25871.4,25876.1,25866.65,25874.8,0,25850.0,CE,0.0,15.0,100000
2025-11-12 10:50:00+05:30,25874.05,25877.15,25869.85,25876.95,0,26305.8,26315.0,26305.8,26308.0,1430,25874.05,25877.15,25869.85,25876.95,0,25900.0,CE,0.0,15.0,100000
2025-11-12 10:55:00+05:30,25876.1,25876.85,25863.9,25865.35,0,26308.0,26310.0,26303.8,26305.0,585,25876.1,25876.85,25863.9,25865.35,0,25850.0,CE,0.0,15.0,100000
2025-11-12 11:00:00+05:30,25865.35,25873.9,25862.95,25869.2,0,26305.0,26305.0,26300.2,26300.2,845,25865.35,25873.9,25862.95,25869.2,0,25850.0,CE,0.0,15.0,100000
2025-11-12 11:05:00+05:30,25869.95,25883.15,25869.95,25881.7,0,26300.2,26313.5,26300.2,26313.5,715,25869.95,25883.15,25869.95,25881.7,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:10:00+05:30,25881.75,25884.2,25873.65,25881.9,0,26313.5,26313.5,26298.4,26305.9,1170,25881.75,25884.2,25873.65,25881.9,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:15:00+05:30,25882.6,25884.75,25878.5,25880.3,0,26305.9,26308.0,26305.0,26305.0,2730,25882.6,25884.75,25878.5,25880.3,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:20:00+05:30,25880.7,25889.55,25878.9,25887.1,0,26305.0,26310.0,26303.1,26305.4,2795,25880.7,25889.55,25878.9,25887.1,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:25:00+05:30,25888.6,25891.6,25882.85,25887.1,0,26305.4,26310.0,26304.0,26310.0,585,25888.6,25891.6,25882.85,25887.1,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:30:00+05:30,25886.85,25898.95,25884.35,25898.0,0,26310.0,26320.0,26304.0,26320.0,5590,25886.85,25898.95,25884.35,25898.0,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:35:00+05:30,25898.3,25900.55,25889.85,25893.95,0,26320.0,26325.9,26312.4,26313.4,2015,25898.3,25900.55,25889.85,25893.95,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:40:00+05:30,25894.1,25895.65,25888.25,25892.35,0,26313.4,26313.4,26310.0,26310.5,260,25894.1,25895.65,25888.25,25892.35,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:45:00+05:30,25892.4,25901.4,25892.25,25896.3,0,26310.5,26320.3,26310.5,26320.3,1040,25892.4,25901.4,25892.25,25896.3,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:50:00+05:30,25896.15,25899.2,25892.35,25897.3,0,26320.3,26320.3,26312.0,26320.0,715,25896.15,25899.2,25892.35,25897.3,0,25900.0,CE,0.0,15.0,100000
2025-11-12 11:55:00+05:30,25897.85,25907.85,25892.65,25893.15,0,26320.0,26325.0,26313.5,26313.5,910,25897.85,25907.85,25892.65,25893.15,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:00:00+05:30,25892.5,25894.15,25886.7,25891.2,0,26313.5,26315.0,26304.5,26309.9,780,25892.5,25894.15,25886.7,25891.2,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:05:00+05:30,25891.45,25900.45,25889.25,25899.45,0,26309.9,26318.0,26308.1,26318.0,585,25891.45,25900.45,25889.25,25899.45,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:10:00+05:30,25899.5,25901.3,25886.1,25888.75,0,26318.0,26320.0,26307.8,26307.8,195,25899.5,25901.3,25886.1,25888.75,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:15:00+05:30,25887.9,25892.55,25887.15,25888.9,0,26307.8,26314.7,26307.0,26314.7,650,25887.9,25892.55,25887.15,25888.9,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:20:00+05:30,25888.9,25894.4,25887.2,25893.55,0,26314.7,26320.0,26310.7,26320.0,520,25888.9,25894.4,25887.2,25893.55,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:25:00+05:30,25893.35,25901.8,25891.5,25897.75,0,26320.0,26325.0,26314.2,26325.0,1105,25893.35,25901.8,25891.5,25897.75,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:30:00+05:30,25897.6,25905.55,25897.6,25902.55,0,26325.0,26330.0,26321.0,26330.0,1820,25897.6,25905.55,25897.6,25902.55,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:35:00+05:30,25902.05,25919.45,25902.05,25916.7,0,26330.0,26350.0,26330.0,26344.4,5265,25902.05,25919.45,25902.05,25916.7,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:40:00+05:30,25915.6,25924.3,25914.9,25917.75,0,26344.4,26350.0,26344.4,26345.2,1430,25915.6,25924.3,25914.9,25917.75,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:45:00+05:30,25917.1,25920.35,25911.05,25912.35,0,26345.2,26350.0,26345.0,26345.0,1105,25917.1,25920.35,25911.05,25912.35,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:50:00+05:30,25912.65,25915.75,25901.05,25901.95,0,26345.0,26345.0,26330.8,26339.9,1430,25912.65,25915.75,25901.05,25901.95,0,25900.0,CE,0.0,15.0,100000
2025-11-12 12:55:00+05:30,25901.65,25917.55,25900.2,25915.7,0,26339.9,26341.0,26329.5,26340.0,650,25901.65,25917.55,25900.2,25915.7,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:00:00+05:30,25915.8,25919.0,25912.55,25917.75,0,26340.0,26349.0,26340.0,26345.0,520,25915.8,25919.0,25912.55,25917.75,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:05:00+05:30,25917.55,25920.65,25912.5,25915.5,0,26345.0,26345.0,26339.0,26345.0,650,25917.55,25920.65,25912.5,25915.5,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:10:00+05:30,25915.2,25926.75,25915.2,25923.25,0,26345.0,26349.6,26345.0,26349.6,390,25915.2,25926.75,25915.2,25923.25,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:15:00+05:30,25922.95,25926.05,25916.3,25920.2,0,26349.6,26349.6,26339.0,26342.0,455,25922.95,25926.05,25916.3,25920.2,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:20:00+05:30,25920.0,25928.7,25918.75,25928.15,0,26342.0,26350.0,26341.0,26349.0,845,25920.0,25928.7,25918.75,25928.15,0,25950.0,CE,0.0,15.0,100000
2025-11-12 13:25:00+05:30,25928.2,25929.55,25912.75,25915.55,0,26349.0,26349.0,26338.9,26338.9,2600,25928.2,25929.55,25912.75,25915.55,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:30:00+05:30,25915.85,25915.85,25903.05,25912.95,0,26338.9,26338.9,26330.0,26334.0,390,25915.85,25915.85,25903.05,25912.95,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:35:00+05:30,25911.7,25928.8,25906.95,25926.95,0,26334.0,26344.9,26334.0,26344.9,195,25911.7,25928.8,25906.95,25926.95,0,25950.0,CE,0.0,15.0,100000
2025-11-12 13:40:00+05:30,25926.35,25934.55,25913.7,25921.0,0,26344.9,26348.0,26333.8,26345.1,390,25926.35,25934.55,25913.7,25921.0,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:45:00+05:30,25921.75,25927.1,25917.4,25922.95,0,26345.1,26348.0,26342.0,26348.0,455,25921.75,25927.1,25917.4,25922.95,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:50:00+05:30,25923.0,25925.1,25919.4,25919.7,0,26348.0,26348.0,26341.1,26347.9,910,25923.0,25925.1,25919.4,25919.7,0,25900.0,CE,0.0,15.0,100000
2025-11-12 13:55:00+05:30,25919.4,25922.95,25914.4,25915.75,0,26347.9,26347.9,26337.4,26337.4,585,25919.4,25922.95,25914.4,25915.75,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:00:00+05:30,25916.1,25918.8,25904.95,25911.85,0,26337.4,26340.0,26330.1,26330.1,585,25916.1,25918.8,25904.95,25911.85,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:05:00+05:30,25911.85,25912.95,25882.85,25884.65,0,26330.1,26330.1,26322.7,26322.7,520,25911.85,25912.95,25882.85,25884.65,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:10:00+05:30,25885.25,25896.1,25878.1,25893.3,0,26322.7,26330.0,26320.1,26328.0,845,25885.25,25896.1,25878.1,25893.3,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:15:00+05:30,25893.2,25896.0,25888.8,25890.95,0,26328.0,26328.0,26320.0,26324.2,455,25893.2,25896.0,25888.8,25890.95,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:20:00+05:30,25890.8,25892.4,25878.2,25880.9,0,26324.2,26327.9,26317.9,26319.0,1040,25890.8,25892.4,25878.2,25880.9,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:25:00+05:30,25881.75,25908.5,25880.25,25888.5,0,26319.0,26329.7,26319.0,26329.7,455,25881.75,25908.5,25880.25,25888.5,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:30:00+05:30,25887.3,25896.65,25886.35,25894.15,0,26329.7,26329.7,26320.6,26320.6,195,25887.3,25896.65,25886.35,25894.15,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:35:00+05:30,25895.5,25898.0,25890.45,25890.8,0,26320.6,26325.0,26320.6,26321.2,455,25895.5,25898.0,25890.45,25890.8,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:40:00+05:30,25890.7,25895.8,25869.6,25886.55,0,26321.2,26328.9,26316.6,26322.0,455,25890.7,25895.8,25869.6,25886.55,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:45:00+05:30,25886.6,25890.35,25882.8,25884.05,0,26322.0,26329.9,26321.0,26325.0,650,25886.6,25890.35,25882.8,25884.05,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:50:00+05:30,25884.05,25898.3,25882.75,25895.05,0,26325.0,26330.0,26322.0,26330.0,585,25884.05,25898.3,25882.75,25895.05,0,25900.0,CE,0.0,15.0,100000
2025-11-12 14:55:00+05:30,25894.85,25898.45,25887.65,25894.55,0,26330.0,26330.0,26328.0,26328.0,845,25894.85,25898.45,25887.65,25894.55,0,25900.0,CE,0.0,15.0,100000
2025-11-12 15:00:00+05:30,25896.4,25896.4,25886.85,25887.4,0,26328.0,26346.8,26328.0,26346.8,1560,25896.4,25896.4,25886.85,25887.4,0,25900.0,CE,0.0,15.0,100000
2025-11-12 15:05:00+05:30,25887.6,25897.0,25885.1,25895.25,0,26346.8,26346.8,26334.1,26339.9,520,25887.6,25897.0,25885.1,25895.25,0,25900.0,CE,0.0,15.0,100000
2025-11-12 15:10:00+05:30,25895.4,25896.6,25880.85,25884.4,0,26339.9,26339.9,26330.0,26330.0,1300,25895.4,25896.6,25880.85,25884.4,0,25900.0,CE,0.0,15.0,100000
2025-11-12 15:15:00+05:30,25884.4,25885.0,25870.15,25870.15,0,26330.0,26332.7,26324.0,26326.0,1625,25884.4,25885.0,25870.15,25870.15,0,25850.0,CE,0.0,15.0,100000
2025-11-12 15:20:00+05:30,25870.15,25872.2,25857.55,25858.4,0,26326.0,26330.0,26325.0,26325.0,1950,25870.15,25872.2,25857.55,25858.4,0,25850.0,CE,0.0,15.0,100000
2025-11-12 15:25:00+05:30,25860.25,25877.3,25853.55,25874.0,0,26325.0,26327.5,26315.4,26315.4,2925,25860.25,25877.3,25853.55,25874.0,0,25850.0,CE,0.0,15.0,100000
2025-11-13 09:15:00+05:30,25906.1,25906.8,25834.2,25843.95,0,26318.8,26318.8,26260.1,26284.4,6760,25906.1,25906.8,25834.2,25843.95,0,25850.0,CE,0.0,15.0,100000
2025-11-13 09:20:00+05:30,25842.75,25846.45,25808.4,25846.45,0,26284.4,26284.4,26260.1,26280.5,11050,25842.75,25846.45,25808.4,25846.45,0,25850.0,CE,0.0,15.0,100000
2025-11-13 09:25:00+05:30,25847.35,25887.75,25846.4,25875.55,0,26280.5,26319.7,26280.5,26312.0,2015,25847.35,25887.75,25846.4,25875.55,0,25900.0,CE,0.0,15.0,100000
2025-11-13 09:30:00+05:30,25875.8,25877.75,25847.4,25849.15,0,26312.0,26314.3,26296.6,26296.6,3315,25875.8,25877.75,25847.4,25849.15,0,25850.0,CE,0.0,15.0,100000
2025-11-13 09:35:00+05:30,25848.25,25857.7,25831.9,25840.2,0,26296.6,26296.7,26280.0,26285.0,1625,25848.25,25857.7,25831.9,25840.2,0,25850.0,CE,0.0,15.0,100000
2025-11-13 09:40:00+05:30,25841.15,25858.4,25837.3,25857.0,0,26285.0,26290.0,26278.0,26290.0,4680,25841.15,25858.4,25837.3,25857.0,0,25850.0,CE,0.0,15.0,100000
2025-11-13 09:45:00+05:30,25856.3,25882.95,25855.55,25879.85,0,26290.0,26317.6,26290.0,26316.0,3445,25856.3,25882.95,25855.55,25879.85,0,25900.0,CE,0.0,15.0,100000
2025-11-13 09:50:00+05:30,25880.45,25888.4,25864.8,25864.95,0,26316.0,26319.9,26296.4,26296.4,1885,25880.45,25888.4,25864.8,25864.95,0,25850.0,CE,0.0,15.0,100000
2025-11-13 09:55:00+05:30,25865.25,25880.0,25858.8,25877.65,0,26296.4,26309.9,26296.4,26300.0,130,25865.25,25880.0,25858.8,25877.65,0,25900.0,CE,0.0,15.0,100000
2025-11-13 10:00:00+05:30,25876.9,25886.8,25873.05,25876.35,0,26300.0,26320.0,26300.0,26319.8,325,25876.9,25886.8,25873.05,25876.35,0,25900.0,CE,0.0,15.0,100000
2025-11-13 10:05:00+05:30,25876.85,25898.2,25873.9,25894.9,0,26319.8,26328.0,26313.1,26328.0,1820,25876.85,25898.2,25873.9,25894.9,0,25900.0,CE,0.0,15.0,100000
2025-11-13 10:10:00+05:30,25896.2,25900.25,25891.45,25898.5,0,26328.0,26329.9,26325.5,26327.0,260,25896.2,25900.25,25891.45,25898.5,0,25900.0,CE,0.0,15.0,100000
2025-11-13 10:15:00+05:30,25898.55,25907.25,25896.8,25902.4,0,26328.0,26334.0,26328.0,26330.0,2145,25898.55,25907.25,25896.8,25902.4,0,25900.0,CE,0.0,15.0,100000
2025-11-13 10:20:00+05:30,25903.2,25915.3,25892.45,25913.2,0,26336.0,26336.0,26329.9,26331.1,1690,25903.2,25915.3,25892.45,25913.2,0,25900.0,CE,0.0,15.0,100000
2025-11-13 10:25:00+05:30,25912.15,25912.6,25905.1,25912.45,0,26331.1,26336.9,26329.0,26329.0,260,25912.15,25912.6,25905.1,25912.45,0,25900.0,CE,0.0,15.0,100000
2025-11-13 10:30:00+05:30,25911.7,25926.4,25911.5,25925.1,0,26329.0,26340.0,26329.0,26340.0,2210,25911.7,25926.4,25911.5,25925.1,0,25950.0,CE,0.0,15.0,100000
2025-11-13 10:35:00+05:30,25925.4,25928.9,25920.25,25924.2,0,26340.0,26348.0,26337.6,26348.0,1040,25925.4,25928.9,25920.25,25924.2,0,25900.0,CE,0.0,15.0,100000
2025-11-13 10:40:00+05:30,25924.05,25930.0,25923.45,25928.45,0,26348.0,26350.0,26345.0,26345.0,1300,25924.05,25930.0,25923.45,25928.45,0,25950.0,CE,0.0,15.0,100000
2025-11-13 10:45:00+05:30,25928.3,25940.4,25925.6,25940.05,0,26345.0,26360.0,26344.9,26360.0,4615,25928.3,25940.4,25925.6,25940.05,0,25950.0,CE,0.0,15.0,100000
2025-11-13 10:50:00+05:30,25940.4,25947.75,25939.25,25943.45,0,26360.0,26371.4,26360.0,26368.0,3185,25940.4,25947.75,25939.25,25943.45,0,25950.0,CE,0.0,15.0,100000
2025-11-13 10:55:00+05:30,25943.75,25948.15,25941.45,25946.85,0,26368.0,26374.7,26368.0,26374.7,1430,25943.75,25948.15,25941.45,25946.85,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:00:00+05:30,25947.4,25965.2,25947.0,25964.3,0,26374.7,26390.0,26370.0,26390.0,2015,25947.4,25965.2,25947.0,25964.3,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:05:00+05:30,25965.3,25975.95,25964.75,25967.95,0,26390.0,26406.3,26383.0,26383.0,7085,25965.3,25975.95,25964.75,25967.95,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:10:00+05:30,25968.55,25968.8,25954.6,25963.35,0,26383.0,26390.0,26380.0,26384.0,1105,25968.55,25968.8,25954.6,25963.35,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:15:00+05:30,25963.4,25969.95,25960.55,25962.05,0,26384.0,26389.8,26377.0,26377.0,2925,25963.4,25969.95,25960.55,25962.05,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:20:00+05:30,25962.05,25970.95,25961.2,25967.35,0,26377.0,26388.0,26376.1,26380.0,1105,25962.05,25970.95,25961.2,25967.35,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:25:00+05:30,25966.8,25978.5,25965.35,25969.35,0,26380.0,26395.5,26380.0,26391.0,1235,25966.8,25978.5,25965.35,25969.35,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:30:00+05:30,25969.55,25969.75,25959.15,25960.75,0,26391.0,26392.0,26378.0,26380.0,2015,25969.55,25969.75,25959.15,25960.75,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:35:00+05:30,25960.15,25973.35,25958.05,25971.7,0,26380.0,26397.9,26380.0,26397.9,2795,25960.15,25973.35,25958.05,25971.7,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:40:00+05:30,25971.35,25973.1,25959.05,25963.2,0,26397.9,26397.9,26384.0,26384.2,845,25971.35,25973.1,25959.05,25963.2,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:45:00+05:30,25963.15,25972.05,25959.1,25968.95,0,26384.2,26390.0,26383.8,26390.0,390,25963.15,25972.05,25959.1,25968.95,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:50:00+05:30,25968.05,25974.15,25965.9,25972.35,0,26390.0,26397.9,26390.0,26397.9,520,25968.05,25974.15,25965.9,25972.35,0,25950.0,CE,0.0,15.0,100000
2025-11-13 11:55:00+05:30,25972.6,25983.95,25967.2,25983.95,0,26397.9,26397.9,26390.0,26390.0,455,25972.6,25983.95,25967.2,25983.95,0,26000.0,CE,0.0,15.0,100000
2025-11-13 12:00:00+05:30,25981.75,25984.4,25968.1,25972.5,0,26390.0,26400.0,26384.4,26388.4,1625,25981.75,25984.4,25968.1,25972.5,0,25950.0,CE,0.0,15.0,100000
2025-11-13 12:05:00+05:30,25972.4,25983.65,25970.25,25981.95,0,26388.4,26405.0,26388.4,26399.0,1235,25972.4,25983.65,25970.25,25981.95,0,26000.0,CE,0.0,15.0,100000
2025-11-13 12:10:00+05:30,25981.95,25984.8,25978.9,25980.1,0,26399.0,26399.0,26395.1,26395.1,325,25981.95,25984.8,25978.9,25980.1,0,26000.0,CE,0.0,15.0,100000
2025-11-13 12:15:00+05:30,25980.5,25986.35,25976.15,25983.3,0,26395.1,26406.5,26395.0,26406.5,2080,25980.5,25986.35,25976.15,25983.3,0,26000.0,CE,0.0,15.0,100000
2025-11-13 12:20:00+05:30,25982.35,25987.6,25980.4,25985.6,0,26406.5,26410.0,26396.6,26410.0,1885,25982.35,25987.6,25980.4,25985.6,0,26000.0,CE,0.0,15.0,100000
2025-11-13 12:25:00+05:30,25985.1,25985.7,25977.9,25980.15,0,26410.0,26410.0,26396.6,26407.0,1495,25985.1,25985.7,25977.9,25980.15,0,26000.0,CE,0.0,15.0,100000
2025-11-13 12:30:00+05:30,25980.55,25980.9,25962.75,25962.75,0,26407.0,26407.8,26380.0,26384.3,910,25980.55,25980.9,25962.75,25962.75,0,25950.0,CE,0.0,15.0,100000
2025-11-13 12:35:00+05:30,25963.85,25964.9,25942.05,25949.85,0,26384.3,26384.3,26361.0,26363.1,5460,25963.85,25964.9,25942.05,25949.85,0,25950.0,CE,0.0,15.0,100000
2025-11-13 12:40:00+05:30,25950.25,25954.6,25944.15,25949.3,0,26363.1,26380.0,26362.0,26375.1,2990,25950.25,25954.6,25944.15,25949.3,0,25950.0,CE,0.0,15.0,100000
2025-11-13 12:45:00+05:30,25949.9,25954.6,25944.25,25952.55,0,26375.1,26375.1,26370.0,26370.0,195,25949.9,25954.6,25944.25,25952.55,0,25950.0,CE,0.0,15.0,100000
2025-11-13 12:50:00+05:30,25951.8,25961.8,25936.85,25942.7,0,26370.0,26381.8,26360.0,26360.0,5525,25951.8,25961.8,25936.85,25942.7,0,25950.0,CE,0.0,15.0,100000
2025-11-13 12:55:00+05:30,25942.0,25970.2,25940.15,25969.7,0,26360.0,26381.5,26360.0,26381.5,650,25942.0,25970.2,25940.15,25969.7,0,25950.0,CE,0.0,15.0,100000
2025-11-13 13:00:00+05:30,25970.45,25989.65,25970.45,25983.7,0,26381.5,26397.7,26381.5,26396.0,845,25970.45,25989.65,25970.45,25983.7,0,26000.0,CE,0.0,15.0,100000
2025-11-13 13:05:00+05:30,25983.1,25988.55,25978.55,25980.05,0,26396.0,26397.0,26396.0,26397.0,195,25983.1,25988.55,25978.55,25980.05,0,26000.0,CE,0.0,15.0,100000
2025-11-13 13:10:00+05:30,25980.1,25981.55,25972.75,25977.95,0,26397.0,26397.0,26386.8,26388.1,260,25980.1,25981.55,25972.75,25977.95,0,26000.0,CE,0.0,15.0,100000
2025-11-13 13:15:00+05:30,25978.55,25983.3,25970.9,25974.7,0,26388.1,26400.0,26388.1,26399.0,455,25978.55,25983.3,25970.9,25974.7,0,25950.0,CE,0.0,15.0,100000
2025-11-13 13:20:00+05:30,25974.25,25989.1,25972.75,25985.0,0,26399.0,26409.6,26399.0,26409.6,325,25974.25,25989.1,25972.75,25985.0,0,26000.0,CE,0.0,15.0,100000
2025-11-13 13:25:00+05:30,25984.4,25984.6,25973.6,25981.0,0,26409.6,26409.6,26387.6,26398.0,260,25984.4,25984.6,25973.6,25981.0,0,26000.0,CE,0.0,15.0,100000
