date,open,high,low,close,volume
2025-11-13 09:15:00+05:30,26318.8,26318.8,26260.1,26284.4,6760
2025-11-13 09:20:00+05:30,26284.4,26284.4,26260.1,26280.5,11050
2025-11-13 09:25:00+05:30,26280.5,26319.7,26280.5,26312.0,2015
2025-11-13 09:30:00+05:30,26312.0,26314.3,26296.6,26296.6,3315
2025-11-13 09:35:00+05:30,26296.6,26296.7,26280.0,26285.0,1625
2025-11-13 09:40:00+05:30,26285.0,26290.0,26278.0,26290.0,4680
2025-11-13 09:45:00+05:30,26290.0,26317.6,26290.0,26316.0,3445
2025-11-13 09:50:00+05:30,26316.0,26319.9,26296.4,26296.4,1885
2025-11-13 09:55:00+05:30,26296.4,26309.9,26296.4,26300.0,130
2025-11-13 10:00:00+05:30,26300.0,26320.0,26300.0,26319.8,325
2025-11-13 10:05:00+05:30,26319.8,26328.0,26313.1,26328.0,1820
2025-11-13 10:10:00+05:30,26328.0,26329.9,26325.5,26327.0,260
2025-11-13 10:15:00+05:30,26328.0,26334.0,26328.0,26330.0,2145
2025-11-13 10:20:00+05:30,26336.0,26336.0,26329.9,26331.1,1690
2025-11-13 10:25:00+05:30,26331.1,26336.9,26329.0,26329.0,260
2025-11-13 10:30:00+05:30,26329.0,26340.0,26329.0,26340.0,2210
2025-11-13 10:35:00+05:30,26340.0,26348.0,26337.6,26348.0,1040
2025-11-13 10:40:00+05:30,26348.0,26350.0,26345.0,26345.0,1300
2025-11-13 10:45:00+05:30,26345.0,26360.0,26344.9,26360.0,4615
2025-11-13 10:50:00+05:30,26360.0,26371.4,26360.0,26368.0,3185
2025-11-13 10:55:00+05:30,26368.0,26374.7,26368.0,26374.7,1430
2025-11-13 11:00:00+05:30,26374.7,26390.0,26370.0,26390.0,2015
2025-11-13 11:05:00+05:30,26390.0,26406.3,26383.0,26383.0,7085
2025-11-13 11:10:00+05:30,26383.0,26390.0,26380.0,26384.0,1105
2025-11-13 11:15:00+05:30,26384.0,26389.8,26377.0,26377.0,2925
2025-11-13 11:20:00+05:30,26377.0,26388.0,26376.1,26380.0,1105
2025-11-13 11:25:00+05:30,26380.0,26395.5,26380.0,26391.0,1235
2025-11-13 11:30:00+05:30,26391.0,26392.0,26378.0,26380.0,2015
2025-11-13 11:35:00+05:30,26380.0,26397.9,26380.0,26397.9,2795
2025-11-13 11:40:00+05:30,26397.9,26397.9,26384.0,26384.2,845
2025-11-13 11:45:00+05:30,26384.2,26390.0,26383.8,26390.0,390
2025-11-13 11:50:00+05:30,26390.0,26397.9,26390.0,26397.9,520
2025-11-13 11:55:00+05:30,26397.9,26397.9,26390.0,26390.0,455
2025-11-13 12:00:00+05:30,26390.0,26400.0,26384.4,26388.4,1625
2025-11-13 12:05:00+05:30,26388.4,26405.0,26388.4,26399.0,1235
2025-11-13 12:10:00+05:30,26399.0,26399.0,26395.1,26395.1,325
2025-11-13 12:15:00+05:30,26395.1,26406.5,26395.0,26406.5,2080
2025-11-13 12:20:00+05:30,26406.5,26410.0,26396.6,26410.0,1885
2025-11-13 12:25:00+05:30,26410.0,26410.0,26396.6,26407.0,1495
2025-11-13 12:30:00+05:30,26407.0,26407.8,26380.0,26384.3,910
2025-11-13 12:35:00+05:30,26384.3,26384.3,26361.0,26363.1,5460
2025-11-13 12:40:00+05:30,26363.1,26380.0,26362.0,26375.1,2990
2025-11-13 12:45:00+05:30,26375.1,26375.1,26370.0,26370.0,195
2025-11-13 12:50:00+05:30,26370.0,26381.8,26360.0,26360.0,5525
2025-11-13 12:55:00+05:30,26360.0,26381.5,26360.0,26381.5,650
2025-11-13 13:00:00+05:30,26381.5,26397.7,26381.5,26396.0,845
2025-11-13 13:05:00+05:30,26396.0,26397.0,26396.0,26397.0,195
2025-11-13 13:10:00+05:30,26397.0,26397.0,26386.8,26388.1,260
2025-11-13 13:15:00+05:30,26388.1,26400.0,26388.1,26399.0,455
2025-11-13 13:20:00+05:30,26399.0,26409.6,26399.0,26409.6,325
2025-11-13 13:25:00+05:30,26409.6,26409.6,26387.6,26398.0,260
2025-11-13 13:30:00+05:30,26398.0,26398.0,26386.0,26386.0,65
2025-11-13 13:35:00+05:30,26386.0,26410.0,26386.0,26409.9,1430
2025-11-13 13:40:00+05:30,26409.9,26418.0,26409.9,26416.0,2145
2025-11-13 13:45:00+05:30,26416.0,26418.0,26406.8,26410.0,975
2025-11-13 13:50:00+05:30,26410.0,26410.0,26395.0,26395.0,845
2025-11-13 13:55:00+05:30,26395.0,26398.0,26350.0,26350.0,2860
2025-11-13 14:00:00+05:30,26348.9,26350.0,26317.0,26320.0,6760
2025-11-13 14:05:00+05:30,26320.0,26339.9,26310.0,26310.1,3380
2025-11-13 14:10:00+05:30,26310.1,26319.7,26289.0,26303.7,4290
2025-11-13 14:15:00+05:30,26303.7,26338.3,26303.7,26338.0,2665
2025-11-13 14:20:00+05:30,26338.0,26339.6,26320.1,26320.2,1430
2025-11-13 14:25:00+05:30,26320.2,26346.5,26320.2,26346.3,715
2025-11-13 14:30:00+05:30,26346.3,26346.3,26321.0,26321.0,845
2025-11-13 14:35:00+05:30,26321.0,26335.0,26320.0,26323.1,455
2025-11-13 14:40:00+05:30,26323.1,26339.0,26321.2,26339.0,1560
2025-11-13 14:45:00+05:30,26339.0,26339.0,26327.1,26338.1,390
2025-11-13 14:50:00+05:30,26338.1,26338.1,26310.2,26320.0,845
2025-11-13 14:55:00+05:30,26320.0,26320.0,26305.0,26305.0,1885
2025-11-13 15:00:00+05:30,26303.7,26310.6,26289.4,26300.5,1495
2025-11-13 15:05:00+05:30,26300.5,26310.5,26300.5,26307.5,650
2025-11-13 15:10:00+05:30,26307.5,26307.5,26299.0,26302.1,455
2025-11-13 15:15:00+05:30,26302.1,26327.9,26300.0,26300.0,1820
2025-11-13 15:20:00+05:30,26300.0,26319.7,26300.0,26307.4,650
2025-11-13 15:25:00+05:30,26307.4,26317.9,26305.0,26313.5,3315
2025-11-14 09:15:00+05:30,26250.1,26300.0,26225.0,26269.6,12805
2025-11-14 09:20:00+05:30,26269.6,26270.7,26235.0,26240.0,6110
2025-11-14 09:25:00+05:30,26240.0,26279.0,26240.0,26279.0,3120
2025-11-14 09:30:00+05:30,26279.0,26335.0,26275.1,26335.0,3835
2025-11-14 09:35:00+05:30,26335.0,26344.8,26287.6,26298.0,4875
2025-11-14 09:40:00+05:30,26298.0,26316.6,26298.0,26303.0,1235
2025-11-14 09:45:00+05:30,26303.0,26317.9,26303.0,26308.5,975
2025-11-14 09:50:00+05:30,26308.5,26308.5,26248.0,26248.0,8320
2025-11-14 09:55:00+05:30,26248.0,26274.9,26245.0,26260.0,1950
2025-11-14 10:00:00+05:30,26260.0,26261.1,26219.3,26220.4,8775
2025-11-14 10:05:00+05:30,26220.4,26254.9,26220.4,26247.8,1560
2025-11-14 10:10:00+05:30,26247.8,26247.8,26225.0,26235.0,3185
2025-11-14 10:15:00+05:30,26235.0,26255.0,26226.6,26255.0,2145
2025-11-14 10:20:00+05:30,26255.0,26259.1,26242.0,26244.0,3250
2025-11-14 10:25:00+05:30,26244.0,26247.0,26233.0,26240.0,4225
2025-11-14 10:30:00+05:30,26240.0,26244.4,26226.1,26230.0,4225
2025-11-14 10:35:00+05:30,26230.0,26230.0,26220.0,26224.0,2340
2025-11-14 10:40:00+05:30,26224.0,26230.0,26200.0,26216.9,5070
2025-11-14 10:45:00+05:30,26216.9,26244.9,26216.9,26244.9,2145
2025-11-14 10:50:00+05:30,26244.9,26299.3,26244.9,26299.3,3705
2025-11-14 10:55:00+05:30,26295.0,26309.0,26284.1,26303.1,3900
2025-11-14 11:00:00+05:30,26303.1,26315.4,26281.7,26285.0,2925
2025-11-14 11:05:00+05:30,26285.0,26302.8,26285.0,26300.0,2535
2025-11-14 11:10:00+05:30,26300.0,26316.0,26295.0,26309.9,1690
2025-11-14 11:15:00+05:30,26309.9,26319.9,26265.0,26270.1,1300
2025-11-14 11:20:00+05:30,26270.1,26282.0,26265.0,26265.0,1040
2025-11-14 11:25:00+05:30,26265.0,26285.5,26265.0,26285.5,715
2025-11-14 11:30:00+05:30,26271.0,26272.0,26260.0,26260.0,1755
2025-11-14 11:35:00+05:30,26267.5,26267.5,26260.0,26260.0,780
2025-11-14 11:40:00+05:30,26260.0,26266.4,26245.0,26248.6,4420
2025-11-14 11:45:00+05:30,26248.6,26267.8,26248.6,26263.6,585
2025-11-14 11:50:00+05:30,26263.6,26263.6,26257.0,26257.0,260
2025-11-14 11:55:00+05:30,26257.0,26257.0,26245.0,26248.0,455
2025-11-14 12:00:00+05:30,26248.0,26260.0,26247.6,26259.8,650
2025-11-14 12:05:00+05:30,26259.8,26259.8,26250.1,26256.6,65
2025-11-14 12:10:00+05:30,26256.6,26295.9,26256.6,26280.5,585
2025-11-14 12:15:00+05:30,26280.5,26290.1,26280.0,26288.9,260
2025-11-14 12:20:00+05:30,26288.9,26289.0,26273.2,26273.2,975
2025-11-14 12:25:00+05:30,26273.2,26298.0,26273.2,26295.0,845
2025-11-14 12:30:00+05:30,26295.0,26295.0,26260.0,26260.0,455
2025-11-14 12:35:00+05:30,26260.0,26265.0,26250.1,26250.1,2405
2025-11-14 12:40:00+05:30,26250.1,26262.9,26250.1,26262.9,585
2025-11-14 12:45:00+05:30,26262.9,26263.0,26248.0,26259.9,1365
2025-11-14 12:50:00+05:30,26259.9,26276.6,26255.2,26255.2,390
2025-11-14 12:55:00+05:30,26255.2,26266.5,26255.2,26256.0,390
2025-11-14 13:00:00+05:30,26256.0,26256.0,26250.0,26250.0,910
2025-11-14 13:05:00+05:30,26250.0,26256.6,26248.0,26255.0,780
2025-11-14 13:10:00+05:30,26255.0,26255.0,26250.0,26253.0,195
2025-11-14 13:15:00+05:30,26265.2,26265.2,26261.3,26261.3,195
2025-11-14 13:20:00+05:30,26261.3,26266.0,26261.3,26266.0,130
2025-11-14 13:25:00+05:30,26266.0,26266.0,26266.0,26266.0,0
2025-11-14 13:30:00+05:30,26266.0,26266.0,26266.0,26266.0,130
2025-11-14 13:35:00+05:30,26266.0,26266.0,26221.0,26221.0,2275
2025-11-14 13:40:00+05:30,26221.0,26228.4,26207.0,26207.0,4420
2025-11-14 13:45:00+05:30,26207.0,26230.3,26200.0,26227.2,4745
2025-11-14 13:50:00+05:30,26227.2,26227.2,26188.0,26188.1,6240
2025-11-14 13:55:00+05:30,26188.1,26219.1,26188.1,26205.0,1235
2025-11-14 14:00:00+05:30,26205.0,26227.5,26205.0,26219.7,455
2025-11-14 14:05:00+05:30,26219.7,26227.6,26219.7,26220.0,585
2025-11-14 14:10:00+05:30,26220.0,26225.0,26206.0,26221.3,2210
2025-11-14 14:15:00+05:30,26221.3,26221.9,26210.0,26221.9,780
2025-11-14 14:20:00+05:30,26221.9,26221.9,26213.7,26216.2,520
2025-11-14 14:25:00+05:30,26216.2,26249.0,26216.2,26249.0,780
2025-11-14 14:30:00+05:30,26249.0,26249.9,26223.0,26245.0,845
2025-11-14 14:35:00+05:30,26245.0,26247.9,26244.0,26247.9,130
2025-11-14 14:40:00+05:30,26247.9,26251.1,26242.3,26244.4,845
2025-11-14 14:45:00+05:30,26244.4,26247.0,26244.4,26245.0,325
2025-11-14 14:50:00+05:30,26245.0,26245.0,26206.9,26224.1,1820
2025-11-14 14:55:00+05:30,26224.1,26231.3,26224.1,26224.4,65
2025-11-14 15:00:00+05:30,26224.4,26298.4,26220.0,26289.4,9165
2025-11-14 15:05:00+05:30,26289.4,26320.0,26288.0,26320.0,10465
2025-11-14 15:10:00+05:30,26320.0,26320.0,26294.6,26310.0,4160
2025-11-14 15:15:00+05:30,26310.0,26314.5,26308.4,26313.8,2470
2025-11-14 15:20:00+05:30,26313.8,26319.5,26306.0,26319.5,4810
2025-11-14 15:25:00+05:30,26319.5,26324.0,26308.0,26308.0,6435
2025-11-17 09:15:00+05:30,26330.0,26355.0,26309.9,26355.0,7735
2025-11-17 09:20:00+05:30,26355.0,26366.5,26350.0,26357.0,2210
2025-11-17 09:25:00+05:30,26357.0,26375.0,26348.9,26373.0,3900
2025-11-17 09:30:00+05:30,26373.0,26386.8,26373.0,26375.0,3770
2025-11-17 09:35:00+05:30,26375.0,26379.0,26365.9,26370.1,2860
2025-11-17 09:40:00+05:30,26370.1,26375.6,26365.1,26370.0,845
2025-11-17 09:45:00+05:30,26370.0,26379.9,26365.0,26370.0,975
2025-11-17 09:50:00+05:30,26370.0,26378.9,26366.2,26370.0,1625
2025-11-17 09:55:00+05:30,26370.0,26385.0,26370.0,26373.0,1755
2025-11-17 10:00:00+05:30,26373.0,26383.9,26362.2,26364.9,2015
2025-11-17 10:05:00+05:30,26364.9,26379.8,26364.9,26365.1,650
2025-11-17 10:10:00+05:30,26365.1,26371.9,26357.1,26368.6,1040
2025-11-17 10:15:00+05:30,26368.6,26372.0,26358.0,26372.0,910
2025-11-17 10:20:00+05:30,26372.0,26378.9,26372.0,26377.9,910
2025-11-17 10:25:00+05:30,26377.9,26377.9,26344.8,26347.5,4680
2025-11-17 10:30:00+05:30,26347.5,26369.0,26347.5,26363.5,585
2025-11-17 10:35:00+05:30,26363.5,26363.5,26346.5,26350.0,1105
2025-11-17 10:40:00+05:30,26350.0,26350.0,26335.9,26350.0,1625
2025-11-17 10:45:00+05:30,26350.0,26352.0,26350.0,26352.0,130
2025-11-17 10:50:00+05:30,26352.0,26355.0,26341.0,26354.9,845
2025-11-17 10:55:00+05:30,26354.9,26357.9,26353.6,26357.9,715
2025-11-17 11:00:00+05:30,26357.9,26373.2,26357.9,26366.1,2080
2025-11-17 11:05:00+05:30,26366.1,26368.9,26359.2,26365.0,585
2025-11-17 11:10:00+05:30,26365.0,26365.0,26355.3,26362.0,650
2025-11-17 11:15:00+05:30,26362.0,26372.0,26362.0,26369.0,2600
2025-11-17 11:20:00+05:30,26369.0,26369.0,26350.0,26360.0,650
2025-11-17 11:25:00+05:30,26360.0,26360.0,26330.0,26340.0,845
2025-11-17 11:30:00+05:30,26340.0,26348.7,26330.1,26340.4,910
2025-11-17 11:35:00+05:30,26340.4,26358.0,26340.4,26350.0,650
2025-11-17 11:40:00+05:30,26350.0,26356.1,26343.2,26345.0,780
2025-11-17 11:45:00+05:30,26345.0,26365.9,26345.0,26359.3,975
2025-11-17 11:50:00+05:30,26359.3,26374.9,26359.3,26370.0,390
2025-11-17 11:55:00+05:30,26370.0,26382.9,26370.0,26382.6,3250
2025-11-17 12:00:00+05:30,26382.6,26382.6,26372.1,26381.5,520
2025-11-17 12:05:00+05:30,26381.5,26382.0,26374.0,26382.0,715
2025-11-17 12:10:00+05:30,26382.0,26383.0,26378.5,26383.0,650
2025-11-17 12:15:00+05:30,26383.0,26385.0,26383.0,26385.0,1105
2025-11-17 12:20:00+05:30,26385.0,26385.0,26380.0,26382.0,585
2025-11-17 12:25:00+05:30,26382.0,26382.0,26380.0,26380.0,65
2025-11-17 12:30:00+05:30,26380.0,26382.0,26380.0,26382.0,1040
2025-11-17 12:35:00+05:30,26382.0,26395.0,26382.0,26385.0,2860
2025-11-17 12:40:00+05:30,26385.0,26395.0,26385.0,26389.0,585
2025-11-17 12:45:00+05:30,26389.0,26400.0,26389.0,26400.0,2340
2025-11-17 12:50:00+05:30,26400.0,26400.0,26396.0,26396.0,325
2025-11-17 12:55:00+05:30,26396.0,26399.0,26394.1,26399.0,845
2025-11-17 13:00:00+05:30,26399.0,26399.0,26394.0,26394.0,910
2025-11-17 13:05:00+05:30,26394.0,26396.8,26385.0,26386.0,1235
2025-11-17 13:10:00+05:30,26386.0,26394.9,26380.0,26394.9,2665
2025-11-17 13:15:00+05:30,26394.9,26395.0,26383.0,26383.9,1495
2025-11-17 13:20:00+05:30,26383.9,26395.0,26379.7,26380.2,1170
2025-11-17 13:25:00+05:30,26380.2,26389.0,26380.2,26389.0,325
2025-11-17 13:30:00+05:30,26389.0,26390.0,26389.0,26390.0,325
2025-11-17 13:35:00+05:30,26390.0,26396.0,26382.0,26385.0,845
2025-11-17 13:40:00+05:30,26385.0,26390.0,26385.0,26386.6,260
2025-11-17 13:45:00+05:30,26386.6,26395.0,26386.6,26394.0,780
2025-11-17 13:50:00+05:30,26394.0,26395.0,26389.5,26389.5,1170
2025-11-17 13:55:00+05:30,26391.0,26395.0,26391.0,26395.0,390
2025-11-17 14:00:00+05:30,26395.0,26410.9,26393.3,26410.9,4550
2025-11-17 14:05:00+05:30,26410.9,26414.8,26405.0,26405.0,1170
2025-11-17 14:10:00+05:30,26405.0,26409.9,26397.9,26406.5,1495
2025-11-17 14:15:00+05:30,26406.5,26406.5,26386.7,26386.7,390
2025-11-17 14:20:00+05:30,26386.7,26396.9,26386.7,26387.8,520
2025-11-17 14:25:00+05:30,26387.8,26399.9,26384.3,26387.7,585
2025-11-17 14:30:00+05:30,26387.7,26390.0,26387.1,26390.0,195
2025-11-17 14:35:00+05:30,26390.0,26395.0,26390.0,26395.0,260
2025-11-17 14:40:00+05:30,26395.0,26400.0,26380.4,26380.4,650
2025-11-17 14:45:00+05:30,26380.4,26397.0,26380.4,26397.0,1690
2025-11-17 14:50:00+05:30,26397.0,26400.0,26397.0,26397.0,3250
2025-11-17 14:55:00+05:30,26397.0,26399.0,26397.0,26397.0,1105
2025-11-17 15:00:00+05:30,26397.0,26406.0,26393.9,26406.0,1885
2025-11-17 15:05:00+05:30,26406.0,26406.0,26393.1,26395.0,715
2025-11-17 15:10:00+05:30,26395.0,26406.0,26395.0,26400.0,975
2025-11-17 15:15:00+05:30,26400.0,26404.9,26400.0,26400.0,845
2025-11-17 15:20:00+05:30,26404.0,26404.0,26395.1,26396.4,1820
2025-11-17 15:25:00+05:30,26400.0,26404.0,26393.0,26404.0,3770
2025-11-18 09:15:00+05:30,26363.9,26364.1,26317.8,26335.0,7930
2025-11-18 09:20:00+05:30,26335.0,26349.5,26330.1,26347.9,4290
2025-11-18 09:25:00+05:30,26347.9,26359.0,26345.0,26357.5,1950
2025-11-18 09:30:00+05:30,26357.5,26357.5,26345.2,26354.0,780
2025-11-18 09:35:00+05:30,26354.0,26355.0,26337.1,26348.7,2730
2025-11-18 09:40:00+05:30,26348.7,26349.0,26336.0,26349.0,1560
2025-11-18 09:45:00+05:30,26345.0,26349.1,26323.0,26323.0,4745
2025-11-18 09:50:00+05:30,26323.0,26324.9,26310.0,26315.9,6500
2025-11-18 09:55:00+05:30,26315.9,26315.9,26300.0,26300.0,8190
2025-11-18 10:00:00+05:30,26300.0,26318.5,26280.9,26315.0,3770
2025-11-18 10:05:00+05:30,26315.0,26321.6,26305.0,26305.1,2925
2025-11-18 10:10:00+05:30,26305.1,26313.5,26302.0,26302.0,1690
2025-11-18 10:15:00+05:30,26302.0,26314.9,26297.1,26314.7,2275
2025-11-18 10:20:00+05:30,26314.9,26319.7,26310.0,26315.0,975
2025-11-18 10:25:00+05:30,26315.0,26316.5,26300.0,26300.0,585
2025-11-18 10:30:00+05:30,26300.0,26300.1,26290.2,26295.7,975
2025-11-18 10:35:00+05:30,26295.7,26301.5,26286.0,26300.9,2405
2025-11-18 10:40:00+05:30,26300.9,26307.0,26292.1,26292.1,390
2025-11-18 10:45:00+05:30,26292.1,26315.0,26292.1,26315.0,1040
2025-11-18 10:50:00+05:30,26315.0,26321.0,26315.0,26315.6,455
2025-11-18 10:55:00+05:30,26315.6,26329.9,26310.3,26315.0,1365
2025-11-18 11:00:00+05:30,26315.0,26340.0,26315.0,26330.0,1170
2025-11-18 11:05:00+05:30,26330.0,26335.9,26325.9,26335.9,650
2025-11-18 11:10:00+05:30,26330.4,26335.4,26325.1,26325.1,650
2025-11-18 11:15:00+05:30,26325.1,26338.0,26325.1,26338.0,845
2025-11-18 11:20:00+05:30,26338.0,26345.0,26335.3,26340.0,975
2025-11-18 11:25:00+05:30,26340.0,26340.0,26311.7,26311.7,1755
2025-11-18 11:30:00+05:30,26311.7,26335.9,26311.7,26335.8,455
2025-11-18 11:35:00+05:30,26335.8,26335.8,26324.1,26330.0,260
2025-11-18 11:40:00+05:30,26330.0,26345.0,26330.0,26345.0,1170
2025-11-18 11:45:00+05:30,26345.0,26361.0,26345.0,26354.0,3185
2025-11-18 11:50:00+05:30,26354.0,26361.9,26348.0,26361.9,585
2025-11-18 11:55:00+05:30,26361.9,26361.9,26352.2,26354.2,780
2025-11-18 12:00:00+05:30,26354.2,26361.9,26354.0,26354.0,455
2025-11-18 12:05:00+05:30,26354.0,26354.0,26351.0,26351.0,65
2025-11-18 12:10:00+05:30,26351.0,26351.0,26344.9,26344.9,130
2025-11-18 12:15:00+05:30,26344.9,26347.0,26333.0,26347.0,715
2025-11-18 12:20:00+05:30,26347.0,26347.0,26330.0,26340.6,390
2025-11-18 12:25:00+05:30,26340.6,26345.0,26335.0,26335.9,910
2025-11-18 12:30:00+05:30,26335.9,26340.9,26335.9,26340.0,195
2025-11-18 12:35:00+05:30,26340.0,26340.0,26315.0,26330.0,520
2025-11-18 12:40:00+05:30,26330.0,26333.8,26330.0,26333.8,130
2025-11-18 12:45:00+05:30,26333.8,26333.8,26329.8,26329.8,195
2025-11-18 12:50:00+05:30,26329.8,26335.0,26325.0,26335.0,585
2025-11-18 12:55:00+05:30,26335.0,26340.0,26335.0,26336.7,130
2025-11-18 13:00:00+05:30,26336.7,26345.9,26332.0,26345.9,715
2025-11-18 13:05:00+05:30,26345.9,26345.9,26345.9,26345.9,0
2025-11-18 13:10:00+05:30,26345.9,26352.0,26345.9,26348.0,325
2025-11-18 13:15:00+05:30,26348.0,26355.0,26348.0,26355.0,715
2025-11-18 13:20:00+05:30,26355.0,26355.0,26355.0,26355.0,65
2025-11-18 13:25:00+05:30,26355.0,26355.9,26352.5,26353.0,585
2025-11-18 13:30:00+05:30,26353.0,26355.0,26352.0,26353.0,715
2025-11-18 13:35:00+05:30,26353.0,26369.9,26353.0,26369.9,1495
2025-11-18 13:40:00+05:30,26369.9,26370.0,26350.0,26350.0,650
2025-11-18 13:45:00+05:30,26350.0,26355.0,26350.0,26355.0,65
2025-11-18 13:50:00+05:30,26355.0,26363.0,26355.0,26360.0,1170
2025-11-18 13:55:00+05:30,26360.0,26362.2,26345.6,26361.0,520
2025-11-18 14:00:00+05:30,26361.0,26370.0,26361.0,26370.0,585
2025-11-18 14:05:00+05:30,26370.0,26384.0,26369.4,26370.0,2925
2025-11-18 14:10:00+05:30,26370.0,26381.0,26370.0,26381.0,975
2025-11-18 14:15:00+05:30,26381.0,26381.0,26370.8,26370.8,390
2025-11-18 14:20:00+05:30,26370.8,26375.0,26364.2,26374.8,650
2025-11-18 14:25:00+05:30,26374.8,26376.6,26360.1,26360.1,1300
2025-11-18 14:30:00+05:30,26360.1,26367.2,26350.0,26350.1,845
2025-11-18 14:35:00+05:30,26350.1,26362.2,26350.1,26360.0,780
2025-11-18 14:40:00+05:30,26360.0,26360.0,26356.4,26356.4,65
2025-11-18 14:45:00+05:30,26356.4,26360.0,26350.0,26350.0,780
2025-11-18 14:50:00+05:30,26350.0,26351.4,26343.1,26346.3,325
2025-11-18 14:55:00+05:30,26346.3,26350.7,26343.0,26343.0,715
2025-11-18 15:00:00+05:30,26343.0,26343.0,26320.0,26325.1,2145
2025-11-18 15:05:00+05:30,26325.1,26334.8,26315.0,26316.3,4615
2025-11-18 15:10:00+05:30,26316.3,26322.3,26310.0,26315.0,4420
2025-11-18 15:15:00+05:30,26315.0,26324.7,26310.0,26310.5,4095
2025-11-18 15:20:00+05:30,26310.5,26315.3,26305.0,26305.0,2860
2025-11-18 15:25:00+05:30,26305.0,26310.0,26301.6,26301.6,4680
2025-11-19 09:15:00+05:30,26302.1,26305.7,26248.1,26263.8,3120
2025-11-19 09:20:00+05:30,26263.8,26295.0,26261.0,26295.0,2210
2025-11-19 09:25:00+05:30,26295.0,26315.0,26295.0,26301.0,1040
2025-11-19 09:30:00+05:30,26301.0,26309.0,26280.0,26280.0,1040
2025-11-19 09:35:00+05:30,26280.0,26305.1,26278.0,26305.1,1365
2025-11-19 09:40:00+05:30,26305.1,26309.0,26286.2,26291.3,1300
2025-11-19 09:45:00+05:30,26291.3,26302.6,26285.0,26285.0,1300
2025-11-19 09:50:00+05:30,26285.0,26293.6,26275.0,26290.0,1430
2025-11-19 09:55:00+05:30,26290.0,26310.9,26290.0,26308.6,2015
2025-11-19 10:00:00+05:30,26308.6,26312.0,26308.0,26312.0,2340
2025-11-19 10:05:00+05:30,26312.0,26324.2,26309.9,26321.0,1495
2025-11-19 10:10:00+05:30,26321.0,26340.0,26315.5,26340.0,1365
2025-11-19 10:15:00+05:30,26340.0,26353.0,26336.0,26353.0,2795
2025-11-19 10:20:00+05:30,26353.0,26353.0,26335.0,26340.9,4420
2025-11-19 10:25:00+05:30,26340.9,26345.5,26332.6,26338.3,975
2025-11-19 10:30:00+05:30,26338.3,26348.8,26331.2,26348.8,1495
2025-11-19 10:35:00+05:30,26348.8,26348.8,26335.4,26337.0,390
2025-11-19 10:40:00+05:30,26337.0,26339.0,26333.7,26335.0,910
2025-11-19 10:45:00+05:30,26335.0,26338.0,26318.0,26318.0,520
2025-11-19 10:50:00+05:30,26318.0,26338.0,26318.0,26338.0,325
2025-11-19 10:55:00+05:30,26338.0,26339.0,26321.2,26321.2,650
2025-11-19 11:00:00+05:30,26321.2,26321.2,26320.0,26320.0,65
2025-11-19 11:05:00+05:30,26320.0,26333.0,26308.7,26319.4,1040
2025-11-19 11:10:00+05:30,26319.4,26319.4,26307.0,26309.4,325
2025-11-19 11:15:00+05:30,26309.4,26309.4,26291.2,26309.2,845
2025-11-19 11:20:00+05:30,26309.2,26319.6,26305.0,26319.6,455
2025-11-19 11:25:00+05:30,26319.6,26326.0,26317.9,26326.0,520
2025-11-19 11:30:00+05:30,26326.0,26326.0,26326.0,26326.0,65
2025-11-19 11:35:00+05:30,26326.0,26326.0,26326.0,26326.0,0
2025-11-19 11:40:00+05:30,26326.0,26343.9,26326.0,26343.9,1040
2025-11-19 11:45:00+05:30,26343.9,26349.9,26343.9,26346.0,1560
2025-11-19 11:50:00+05:30,26346.0,26351.0,26346.0,26346.0,1300
2025-11-19 11:55:00+05:30,26346.0,26353.0,26343.0,26349.7,2145
2025-11-19 12:00:00+05:30,26349.7,26375.0,26349.7,26370.0,4940
2025-11-19 12:05:00+05:30,26370.0,26380.0,26362.2,26363.1,1495
2025-11-19 12:10:00+05:30,26363.1,26374.0,26362.5,26373.0,2275
2025-11-19 12:15:00+05:30,26373.0,26390.0,26366.7,26374.0,6110
2025-11-19 12:20:00+05:30,26374.0,26390.0,26372.3,26381.2,2275
2025-11-19 12:25:00+05:30,26381.2,26395.9,26381.2,26384.8,3835
2025-11-19 12:30:00+05:30,26384.8,26399.0,26383.7,26391.5,2015
2025-11-19 12:35:00+05:30,26391.5,26396.0,26380.0,26385.0,1560
2025-11-19 12:40:00+05:30,26385.0,26395.0,26380.0,26394.9,2210
2025-11-19 12:45:00+05:30,26394.9,26398.5,26384.2,26397.0,1365
2025-11-19 12:50:00+05:30,26397.0,26397.6,26386.6,26389.0,910
2025-11-19 12:55:00+05:30,26389.0,26394.0,26383.0,26384.0,650
2025-11-19 13:00:00+05:30,26384.0,26391.0,26380.5,26388.9,1625
2025-11-19 13:05:00+05:30,26388.9,26410.0,26388.9,26397.0,8125
2025-11-19 13:10:00+05:30,26397.0,26397.0,26382.0,26396.8,520
2025-11-19 13:15:00+05:30,26396.8,26396.8,26390.4,26394.0,130
2025-11-19 13:20:00+05:30,26394.0,26394.0,26387.8,26390.0,520
2025-11-19 13:25:00+05:30,26390.0,26390.0,26374.0,26374.0,1300
2025-11-19 13:30:00+05:30,26374.0,26383.2,26374.0,26375.9,520
2025-11-19 13:35:00+05:30,26375.9,26384.0,26370.0,26384.0,585
